api_name op_name file_path
tf.raw_ops.RsqrtGrad SimpleBinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.SampleDistortedBoundingBox StatefulSampleDistortedBoundingBoxOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/sample_distorted_bounding_box_op.cc
tf.raw_ops.SampleDistortedBoundingBoxV2 StatefulSampleDistortedBoundingBoxOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/sample_distorted_bounding_box_op.cc
tf.raw_ops.ScaleAndTranslate ScaleAndTranslateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/scale_and_translate_op.cc
tf.raw_ops.ScaleAndTranslateGrad ScaleAndTranslateGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/scale_and_translate_op.cc
tf.raw_ops.ScatterAdd ScatterUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_op.cc
tf.raw_ops.ScatterDiv ScatterUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_op.cc
tf.raw_ops.ScatterMax ScatterUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_op.cc
tf.raw_ops.ScatterMin ScatterUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_op.cc
tf.raw_ops.ScatterMul ScatterUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_op.cc
tf.raw_ops.ScatterNd ScatterNdOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.ScatterNdAdd ScatterNdUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.ScatterNdMax ScatterNdUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.ScatterNdMin ScatterNdUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.ScatterNdNonAliasingAdd ScatterNdUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.ScatterNdSub ScatterNdUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.ScatterNdUpdate ScatterNdUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.ScatterSub ScatterUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_op.cc
tf.raw_ops.ScatterUpdate ScatterUpdateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_op.cc
tf.raw_ops.SdcaFprint SdcaFprint /home/sjy/code/tensorflow/tensorflow/core/kernels/sdca_ops.cc
tf.raw_ops.SdcaOptimizer SdcaOptimizer /home/sjy/code/tensorflow/tensorflow/core/kernels/sdca_ops.cc
tf.raw_ops.SdcaOptimizerV2 SdcaOptimizer /home/sjy/code/tensorflow/tensorflow/core/kernels/sdca_ops.cc
tf.raw_ops.SdcaShrinkL1 SdcaShrinkL1 /home/sjy/code/tensorflow/tensorflow/core/kernels/sdca_ops.cc
tf.raw_ops.SegmentMax SegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SegmentMean SegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SegmentMin SegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SegmentProd SegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SegmentSum SegmentReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.Select SelectOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_op_select.cc
tf.raw_ops.SelectV2 SelectV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_op_select.cc
tf.raw_ops.SelfAdjointEigV2 SelfAdjointEigV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/linalg/self_adjoint_eig_v2_op_impl.cc
tf.raw_ops.Selu SeluOp /home/sjy/code/tensorflow/tensorflow/core/kernels/relu_op.cc
tf.raw_ops.SeluGrad SeluGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/relu_op.cc
tf.raw_ops.Send SendOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sendrecv_ops.cc
tf.raw_ops.SerializeTensor SerializeTensorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/parse_tensor_op.cc
tf.raw_ops.SetSize SetSizeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/set_kernels.cc
tf.raw_ops.Shape ShapeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/shape_ops.cc
tf.raw_ops.ShapeN ShapeNOp /home/sjy/code/tensorflow/tensorflow/core/kernels/shape_ops.cc
tf.raw_ops.ShardedFilename ShardedFilenameOp /home/sjy/code/tensorflow/tensorflow/core/kernels/save_op.cc
tf.raw_ops.ShardedFilespec ShardedFilespecOp /home/sjy/code/tensorflow/tensorflow/core/kernels/save_op.cc
tf.raw_ops.Sigmoid UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.SigmoidGrad SimpleBinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Sign UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Sin UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Sinh UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Size SizeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/shape_ops.cc
tf.raw_ops.Slice SliceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/slice_op.cc
tf.raw_ops.Snapshot SnapshotOp /home/sjy/code/tensorflow/tensorflow/core/kernels/snapshot_op.cc
tf.raw_ops.SobolSample SobolSampleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sobol_op.cc
tf.raw_ops.Softmax SoftmaxOp /home/sjy/code/tensorflow/tensorflow/core/kernels/softmax_op.cc
tf.raw_ops.SoftmaxCrossEntropyWithLogits SoftmaxXentWithLogitsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/xent_op.cc
tf.raw_ops.Softplus SoftplusOp /home/sjy/code/tensorflow/tensorflow/core/kernels/softplus_op.cc
tf.raw_ops.SoftplusGrad SoftplusGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/softplus_op.cc
tf.raw_ops.Softsign SoftsignOp /home/sjy/code/tensorflow/tensorflow/core/kernels/softsign_op.cc
tf.raw_ops.SoftsignGrad SoftsignGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/softsign_op.cc
tf.raw_ops.SpaceToBatch SpaceToBatchOp /home/sjy/code/tensorflow/tensorflow/core/kernels/spacetobatch_op.cc
tf.raw_ops.SpaceToBatchND SpaceToBatchNDOp /home/sjy/code/tensorflow/tensorflow/core/kernels/spacetobatch_op.cc
tf.raw_ops.SpaceToDepth SpaceToDepthOp /home/sjy/code/tensorflow/tensorflow/core/kernels/spacetodepth_op.cc
tf.raw_ops.SparseAccumulatorApplyGradient SparseAccumulatorApplyGradientOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_conditional_accumulator_op.cc
tf.raw_ops.SparseAccumulatorTakeGradient SparseAccumulatorTakeGradientOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_conditional_accumulator_op.cc
tf.raw_ops.SparseAdd SparseAddOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_add_op.cc
tf.raw_ops.SparseAddGrad SparseAddGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_add_grad_op.cc
tf.raw_ops.SparseApplyAdadelta SparseApplyAdadeltaOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyAdagrad SparseApplyAdagradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyAdagradDA SparseApplyAdagradDAOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyAdagradV2 SparseApplyAdagradV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyCenteredRMSProp SparseApplyCenteredRMSPropOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyFtrl SparseApplyFtrlOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyFtrlV2 SparseApplyFtrlOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyMomentum SparseApplyMomentumOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyProximalAdagrad SparseApplyProximalAdagradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyProximalGradientDescent SparseApplyProximalGradientDescentOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseApplyRMSProp SparseApplyRMSPropOp /home/sjy/code/tensorflow/tensorflow/core/kernels/training_ops.cc
tf.raw_ops.SparseBincount SparseBincountOp /home/sjy/code/tensorflow/tensorflow/core/kernels/bincount_op.cc
tf.raw_ops.SparseConcat SparseConcatOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_concat_op.cc
tf.raw_ops.SparseConditionalAccumulator SparseConditionalAccumulatorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_conditional_accumulator_op.cc
tf.raw_ops.SparseCountSparseOutput SparseCount /home/sjy/code/tensorflow/tensorflow/core/kernels/count_ops.cc
tf.raw_ops.SparseDenseCwiseAdd SparseDenseBinaryOpShared /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_dense_binary_op_shared.cc
tf.raw_ops.SparseDenseCwiseDiv SparseDenseBinaryOpShared /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_dense_binary_op_shared.cc
tf.raw_ops.SparseDenseCwiseMul SparseDenseBinaryOpShared /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_dense_binary_op_shared.cc
tf.raw_ops.SparseFillEmptyRows SparseFillEmptyRowsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_fill_empty_rows_op.cc
tf.raw_ops.SparseFillEmptyRowsGrad SparseFillEmptyRowsGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_fill_empty_rows_op.cc
tf.raw_ops.SparseMatMul SparseMatMulOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_matmul_op.cc
tf.raw_ops.SparseMatrixZeros CSRZerosOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse/zeros_op.cc
tf.raw_ops.SparseReduceMax SparseReduceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_reduce_op.cc
tf.raw_ops.SparseReduceMaxSparse SparseReduceSparseOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_reduce_op.cc
tf.raw_ops.SparseReduceSum SparseReduceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_reduce_op.cc
tf.raw_ops.SparseReduceSumSparse SparseReduceSparseOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_reduce_op.cc
tf.raw_ops.SparseReorder SparseReorderOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_reorder_op.cc
tf.raw_ops.SparseReshape SparseReshapeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_reshape_op.cc
tf.raw_ops.SparseSegmentMean SparseSegmentReductionMeanOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentMeanGrad SparseSegmentMeanGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentMeanWithNumSegments SparseSegmentReductionMeanWithNumSegmentsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentSqrtN SparseSegmentReductionSqrtNOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentSqrtNGrad SparseSegmentSqrtNGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentSqrtNWithNumSegments SparseSegmentReductionSqrtNWithNumSegmentsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentSum SparseSegmentReductionSumOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentSumGrad SparseSegmentSumGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSegmentSumWithNumSegments SparseSegmentReductionSumWithNumSegmentsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/segment_reduction_ops_impl.cc
tf.raw_ops.SparseSlice SparseSliceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_slice_op.cc
tf.raw_ops.SparseSliceGrad SparseSliceGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_slice_grad_op.cc
tf.raw_ops.SparseSoftmax SparseSoftmaxOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_softmax_op.cc
tf.raw_ops.SparseSoftmaxCrossEntropyWithLogits SparseSoftmaxXentWithLogitsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_xent_op.cc
tf.raw_ops.SparseSparseMaximum SparseSparseBinaryOpShared /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_sparse_binary_op_shared.cc
tf.raw_ops.SparseSparseMinimum SparseSparseBinaryOpShared /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_sparse_binary_op_shared.cc
tf.raw_ops.SparseSplit SparseSplitOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_split_op.cc
tf.raw_ops.SparseTensorDenseAdd SparseTensorDenseAddOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_tensor_dense_add_op.cc
tf.raw_ops.SparseTensorDenseMatMul SparseTensorDenseMatMulOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_tensor_dense_matmul_op.cc
tf.raw_ops.SparseTensorSliceDataset SparseTensorSliceDatasetOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/sparse_tensor_slice_dataset_op.cc
tf.raw_ops.SparseTensorToCSRSparseMatrix SparseTensorToCSRSparseMatrixCPUOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse/sparse_tensor_to_csr_sparse_matrix_op.cc
tf.raw_ops.SparseToDense SparseToDense /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_to_dense_op.cc
tf.raw_ops.SparseToSparseSetOperation SparseToSparseSetOperationOp /home/sjy/code/tensorflow/tensorflow/core/kernels/set_kernels.cc
tf.raw_ops.Spence UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Split SplitOpCPU /home/sjy/code/tensorflow/tensorflow/core/kernels/split_op.cc
tf.raw_ops.SplitV SplitVOpCPU /home/sjy/code/tensorflow/tensorflow/core/kernels/split_v_op.cc
tf.raw_ops.SqlDataset SqlDatasetOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/experimental/sql_dataset_op.cc
tf.raw_ops.Sqrt UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.SqrtGrad SimpleBinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Square UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.SquaredDifference BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Squeeze SqueezeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/shape_ops.cc
tf.raw_ops.Stack StackOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stack.cc
tf.raw_ops.StackClose StackCloseOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stack.cc
tf.raw_ops.StackPop StackPopOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stack.cc
tf.raw_ops.StackPush TemplatedStackPushOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stack.cc
tf.raw_ops.StackV2 StackOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stack.cc
tf.raw_ops.StageClear StageClearOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stage_op.cc
tf.raw_ops.StagePeek StagePeekOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stage_op.cc
tf.raw_ops.StageSize StageSizeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stage_op.cc
tf.raw_ops.StatelessMultinomial StatelessMultinomialOp /home/sjy/code/tensorflow/tensorflow/core/kernels/multinomial_op.cc
tf.raw_ops.StatelessParameterizedTruncatedNormal StatelessParameterizedTruncatedNormal /home/sjy/code/tensorflow/tensorflow/core/kernels/parameterized_truncated_normal_op.cc
tf.raw_ops.StatelessRandomBinomial StatelessRandomBinomialOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_binomial_op.cc
tf.raw_ops.StatelessRandomGammaV2 StatelessRandomGammaOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_gamma_op.cc
tf.raw_ops.StatelessRandomGetAlg GetAlgOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomGetKeyCounter GetKeyCounterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomGetKeyCounterAlg GetKeyCounterAlgOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomNormal StatelessRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomNormalV2 StatelessRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomPoisson StatelessRandomPoissonOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops.cc
tf.raw_ops.StatelessRandomUniform StatelessRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomUniformFullInt StatelessRandomUniformFullIntOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomUniformFullIntV2 StatelessRandomUniformFullIntOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomUniformInt StatelessRandomUniformIntOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomUniformIntV2 StatelessRandomUniformIntOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessRandomUniformV2 StatelessRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessSampleDistortedBoundingBox StatelessSampleDistortedBoundingBoxOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/sample_distorted_bounding_box_op.cc
tf.raw_ops.StatelessShuffle StatelessShuffleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_shuffle.cc
tf.raw_ops.StatelessTruncatedNormal StatelessRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StatelessTruncatedNormalV2 StatelessRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateless_random_ops_v2.cc
tf.raw_ops.StaticRegexFullMatch StaticRegexFullMatchOp /home/sjy/code/tensorflow/tensorflow/core/kernels/regex_full_match_op.cc
tf.raw_ops.StaticRegexReplace StaticRegexReplaceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/regex_replace_op.cc
tf.raw_ops.StatsAggregatorHandle StatsAggregatorHandleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/experimental/stats_aggregator_ops.cc
tf.raw_ops.StatsAggregatorHandleV2 StatsAggregatorHandleOpV2 /home/sjy/code/tensorflow/tensorflow/core/kernels/data/experimental/stats_aggregator_ops.cc
tf.raw_ops.StopGradient IdentityOp /home/sjy/code/tensorflow/tensorflow/core/kernels/identity_op.cc
tf.raw_ops.StridedSlice StridedSliceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/strided_slice_op.cc
tf.raw_ops.StridedSliceAssign StridedSliceAssignOp /home/sjy/code/tensorflow/tensorflow/core/kernels/strided_slice_op.cc
tf.raw_ops.StridedSliceGrad StridedSliceGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/strided_slice_op.cc
tf.raw_ops.StringJoin StringJoinOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_join_op.cc
tf.raw_ops.StringLength StringLengthOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_length_op.cc
tf.raw_ops.StringLower StringLowerOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_lower_op.cc
tf.raw_ops.StringNGrams StringNGramsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_ngrams_op.cc
tf.raw_ops.StringSplit StringSplitOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_split_op.cc
tf.raw_ops.StringSplitV2 StringSplitV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/string_split_op.cc
tf.raw_ops.StringStrip StringStripOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_strip_op.cc
tf.raw_ops.StringToHashBucket LegacyStringToHashBucketOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_to_hash_bucket_op.cc
tf.raw_ops.StringToHashBucketFast StringToHashBucketOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_to_hash_bucket_fast_op.cc
tf.raw_ops.StringToHashBucketStrong StringToKeyedHashBucketOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_to_hash_bucket_op.cc
tf.raw_ops.StringToNumber StringToNumberOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_to_number_op.cc
tf.raw_ops.StringUpper StringUpperOp /home/sjy/code/tensorflow/tensorflow/core/kernels/string_upper_op.cc
tf.raw_ops.Sub BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Substr SubstrOp /home/sjy/code/tensorflow/tensorflow/core/kernels/substr_op.cc
tf.raw_ops.Sum ReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reduction_ops_common.cc
tf.raw_ops.Svd SvdOp /home/sjy/code/tensorflow/tensorflow/core/kernels/linalg/svd_op_impl.cc
tf.raw_ops.Switch SwitchOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.TFRecordDataset TFRecordDatasetOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/tf_record_dataset_op.cc
tf.raw_ops.TFRecordReaderV2 TFRecordReaderOp /home/sjy/code/tensorflow/tensorflow/core/kernels/tf_record_reader_op.cc
tf.raw_ops.TakeManySparseFromTensorsMap TakeManySparseFromTensorsMapOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sparse_tensors_map_ops.cc
tf.raw_ops.Tan UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Tanh UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.TanhGrad SimpleBinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.TemporaryVariable TemporaryVariableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/variable_ops.cc
tf.raw_ops.TensorArrayConcatV2 TensorArrayConcatOp /home/sjy/code/tensorflow/tensorflow/core/kernels/tensor_array_ops.cc
tf.raw_ops.TensorArrayV3 TensorArrayCreationOp /home/sjy/code/tensorflow/tensorflow/core/kernels/tensor_array_ops.cc
tf.raw_ops.TensorListFromTensor TensorListFromTensor /home/sjy/code/tensorflow/tensorflow/core/kernels/list_kernels.cc
tf.raw_ops.TensorListReserve TensorListReserve /home/sjy/code/tensorflow/tensorflow/core/kernels/list_kernels.cc
tf.raw_ops.TensorListScatter TensorListScatter /home/sjy/code/tensorflow/tensorflow/core/kernels/list_kernels.cc
tf.raw_ops.TensorListScatterV2 TensorListScatter /home/sjy/code/tensorflow/tensorflow/core/kernels/list_kernels.cc
tf.raw_ops.TensorListSplit TensorListSplit /home/sjy/code/tensorflow/tensorflow/core/kernels/list_kernels.cc
tf.raw_ops.TensorScatterAdd TensorScatterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.TensorScatterMax TensorScatterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.TensorScatterMin TensorScatterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.TensorScatterSub TensorScatterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.TensorScatterUpdate TensorScatterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/scatter_nd_op.cc
tf.raw_ops.TensorStridedSliceUpdate StridedSliceAssignOp /home/sjy/code/tensorflow/tensorflow/core/kernels/strided_slice_op.cc
tf.raw_ops.TensorSummary SummaryTensorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/summary_tensor_op.cc
tf.raw_ops.TensorSummaryV2 SummaryTensorOpV2 /home/sjy/code/tensorflow/tensorflow/core/kernels/summary_tensor_op.cc
tf.raw_ops.TextLineDataset TextLineDatasetOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/text_line_dataset_op.cc
tf.raw_ops.TextLineReaderV2 TextLineReaderOp /home/sjy/code/tensorflow/tensorflow/core/kernels/text_line_reader_op.cc
tf.raw_ops.ThreadPoolHandle ThreadPoolHandleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/experimental/threadpool_dataset_op.cc
tf.raw_ops.ThreadUnsafeUnigramCandidateSampler BaseCandidateSamplerOp /home/sjy/code/tensorflow/tensorflow/core/kernels/candidate_sampler_ops.cc
tf.raw_ops.Tile TileOp /home/sjy/code/tensorflow/tensorflow/core/kernels/tile_ops.cc
tf.raw_ops.Timestamp TimestampOp /home/sjy/code/tensorflow/tensorflow/core/kernels/logging_ops.cc
tf.raw_ops.ToBool ToBoolOp /home/sjy/code/tensorflow/tensorflow/core/kernels/functional_ops.cc
tf.raw_ops.TopKV2 TopK /home/sjy/code/tensorflow/tensorflow/core/kernels/topk_op.cc
tf.raw_ops.Transpose TransposeCpuOp /home/sjy/code/tensorflow/tensorflow/core/kernels/transpose_op.cc
tf.raw_ops.TridiagonalMatMul TridiagonalMatMulOp /home/sjy/code/tensorflow/tensorflow/core/kernels/linalg/tridiagonal_matmul_op.cc
tf.raw_ops.TridiagonalSolve TridiagonalSolveOp /home/sjy/code/tensorflow/tensorflow/core/kernels/linalg/tridiagonal_solve_op.cc
